"oa11cd","lsoa11cd","sfbb_pc","ufbb_pc","nga_pc","no2m_pc","no5m_pc","no10m_pc","no30m_pc","meddown","avdown","mindown","maxdown","avdownl10","avdownbasic","avdownsfbb","avdownufbb","medup","avup","minup","maxup","avupl10","avupbasic","avupsfbb","avupufbb","numconnl2","numconn2t5","numconn5t10","numconn10t30","numconn30p","numconn300p","avdugb","avdul10","avdubasic","avdusfbb","avduufbb","num_pcs"
"E00057145","E01011344",100,0,100,0,0,0,0,24.1142857142857,37.9857142857143,10.1571428571429,138.871428571429,5.24285714285714,18.7714285714286,85.3571428571429,0,1.57142857142857,2.27142857142857,0.757142857142857,9.38571428571429,0.628571428571429,1.1,4.75714285714286,0,1,0,7,60,47,0,197.3,22.2428571428571,156.685714285714,394.428571428571,0,7
"E00057146","E01011346",100,0,100,0,0,0,0,39,47.4333333333333,4.26666666666667,166.666666666667,6.76666666666667,11.2666666666667,84.9333333333333,0,2.4,3.2,0.366666666666667,10,0.8,1.2,5.2,0,1,3,8,18,29,0,80.3,37.2666666666667,76.6666666666667,103.533333333333,0,3
"E00057147","E01011345",97,0,97,0,0,0,3,28.3166666666667,39.4,12.1166666666667,116.666666666667,3.05,18.5666666666667,76.5666666666667,0,2.25,3.28333333333333,0.716666666666667,10.6666666666667,0.333333333333333,1.01666666666667,7.3,0,1,1,6,58,28,0,196.966666666667,51.2166666666667,216.533333333333,145.816666666667,0,6
"E00057148","E01011344",100,0,100,0,0,0,0,34.62,49.04,7.28,180,5.12,16.48,78.32,0,2.28,3.06,0.58,10.8,0.58,1.08,4.8,0,1,1,7,32,44,0,147.04,47.52,131.26,156.04,0,5
"E00057149","E01011344",100,0,100,0,0,0,0,31.2666666666667,49.7666666666667,8.86666666666667,200,4.06666666666667,17.2333333333333,76.0666666666667,0,2.1,3.36666666666667,0.633333333333333,12,0.466666666666667,1.2,5.06666666666667,0,0,1,2,36,50,0,170.4,6.93333333333333,169.766666666667,173.066666666667,0,3
"E00057150","E01011344",100,0,100,0,0,0,0,29.6,41.9,12.7,116.666666666667,3.26666666666667,17.0666666666667,67.3666666666667,0,1.7,3.23333333333333,0.9,9.66666666666667,0.3,1.2,5.6,0,0,0,1,30,30,0,194.8,102.033333333333,231,161.366666666667,0,3
"E00057151","E01011340",100,0,100,0,0,0,0,27.0285714285714,43.5571428571429,12.7571428571429,129.971428571429,3.04285714285714,20.8142857142857,80.1285714285714,0,1.48571428571429,3.12857142857143,0.771428571428571,10.2857142857143,0.342857142857143,1.1,6.94285714285714,0,1,0,3,55,38,0,217.328571428571,52.5571428571429,225.228571428571,206.528571428571,0,7
"E00057152","E01011342",100,0,100,0,0,0,0,20.4,42.375,7.175,144.95,7.975,15,77.45,0,1.825,3.425,0.9,11,0.725,1.1,6.4,0,0,1,4,23,22,0,278.025,140.725,253.475,318.7,0,4
"E00057153","E01011345",90.2222222222222,0,90.2222222222222,0,0,0,9.77777777777778,22.7444444444444,34.0555555555556,9.94444444444444,83.8777777777778,3.3,19.0888888888889,49.7,0,1.27777777777778,2.22222222222222,0.722222222222222,7.75555555555556,0.411111111111111,1.03333333333333,4.18888888888889,0,2,1,12,81,23,0,105.355555555556,9.02222222222222,101.533333333333,79.8111111111111,0,9
"E00057154","E01011347",100,0,100,0,0,0,0,27.3666666666667,39.2,10.2166666666667,103.483333333333,3.13333333333333,17.1166666666667,62.4,0,1.88333333333333,2.96666666666667,0.783333333333333,10.45,0.933333333333333,1.21666666666667,5,0,2,0,2,51,34,0,132.6,23.1166666666667,134.95,142.683333333333,0,6
"E00057155","E01011347",100,0,100,0,0,0,0,39.3,60.1333333333333,7.5,200,4.2,15.3333333333333,89.1333333333333,0,2.43333333333333,4.4,0.6,14.6666666666667,0.466666666666667,1.03333333333333,6.5,0,1,0,2,26,53,0,178.1,94.8666666666667,159.833333333333,203.866666666667,0,3
"E00057156","E01011349",100,0,100,0,0,0,0,33.1333333333333,48.8,3.83333333333333,166.666666666667,6.5,6.93333333333333,79.6,0,2.23333333333333,3.26666666666667,0.666666666666667,10,0.966666666666667,1,4.96666666666667,0,2,2,33,2,45,0,125.633333333333,120.866666666667,119.366666666667,143.4,0,3
"E00057157","E01011347",100,0,100,0,0,0,0,32.625,51.35,9.375,175,5.725,16.125,88.3,0,2.25,4.15,0.525,13.5,0.65,1.075,7.225,0,0,1,7,42,38,0,149.725,52.1,118.875,180.5,0,4
"E00057158","E01011340",100,0,100,0,0,0,0,40.14,49.08,12.26,135.96,2.6,20.3,70.42,0,2.14,3.22,0.86,8.6,0.34,1.1,5,0,0,0,4,36,46,0,168.3,30.1,275.98,107.76,0,5
"E00057159","E01011346",100,0,100,0,0,0,0,23.875,50.2,7.1,188,7.1,15.625,93.05,0,1.7,3.55,0.8,12,0.925,1.1,6.775,0,0,0,4,45,36,0,407.9,91.7,261.175,530.975,0,4
"E00057160","E01011345",100,0,100,0,0,0,0,37.8428571428571,53.9285714285714,11.2571428571429,172,2.37142857142857,19.7571428571429,100.614285714286,0,2.61428571428571,4.1,0.714285714285714,14.1428571428571,0.257142857142857,1.02857142857143,8.38571428571429,0,0,1,2,51,42,0,201.2,196.471428571429,171.828571428571,213.514285714286,0,7
"E00057161","E01011347",95.8,0,95.8,0,0,0,4.2,35.4,42.56,12.86,100,0.5,20.2,65.08,0,2.14,2.82,0.82,8.8,0.04,1.18,4.4,0,0,1,0,43,41,0,135.42,0.34,164.98,104.54,0,5
"E00057162","E01011346",100,0,100,0,0,0,0,27.24,44.54,10.84,139.96,3.1,17.06,77.4,0,1.62,3.7,0.78,13.96,0.38,1.06,7.02,0,0,0,3,48,48,0,204.36,53.4,149.1,231.02,0,5
"E00057163","E01011348",100,0,100,0,0,0,0,28.58,55.36,6.06,180,3.88,19.12,122.06,0,1.62,3.58,0.52,11.6,0.3,1.1,8.02,0,1,1,4,40,39,0,180.12,131,172.02,198.8,0,5
"E00057164","E01011349",80,0,80,0,0,0,20,18.94,36.4,4.16,142.64,7.42,8.94,69.74,0,1.54,2.6,0.72,8.64,0.98,1.04,4.38,0,0,4,26,16,29,0,103.8,107.24,112.56,103.42,0,5
"E00057165","E01011347",100,0,100,0,0,0,0,28.2666666666667,48.6333333333333,11.1666666666667,166.666666666667,5.66666666666667,18.6333333333333,88.6,0,1.8,3.16666666666667,0.566666666666667,10,0.4,1.03333333333333,6.06666666666667,0,0,0,10,28,30,0,244.833333333333,473.733333333333,223.266666666667,263.566666666667,0,3
"E00057166","E01011341",100,0,100,0,0,0,0,53.3333333333333,66.0833333333333,4.05,184,6.21666666666667,7.35,94.2166666666667,0,4.5,5.43333333333333,0.733333333333333,13.45,0.916666666666667,1.68333333333333,7.23333333333333,0,3,2,23,3,61,0,162.9,195.833333333333,219.4,152.133333333333,0,6
"E00057167","E01011346",99,0,99,0,0,1,1,36.7,55.6666666666667,6.9,166.666666666667,7.33333333333333,13.8333333333333,90.8666666666667,0,2.56666666666667,3.9,0.5,12.6666666666667,0.7,1.1,6.33333333333333,0,0,0,6,30,41,0,140.8,23.9666666666667,98.9,186.5,0,3
"E00057169","E01011349",100,0,100,0,0,0,0,26.6666666666667,38.8,4.8,166.666666666667,7.1,12.5333333333333,64.8,0,2.03333333333333,2.8,0.666666666666667,11.3333333333333,0.833333333333333,1,4.73333333333333,0,1,1,7,30,42,0,146.6,78.0333333333333,133.866666666667,164.7,0,3
"E00057170","E01011346",100,0,100,0,0,0,0,13.5625,30.5125,6.15,110.225,5.5875,10.1375,63.475,0,1.0875,2.975,0.6875,11.9625,0.7,0.9625,7.9875,0,0,7,51,44,54,0,198.4125,103.6125,173.1625,234.4,0,8
"E00057171","E01011348",93.5555555555556,0,93.5555555555556,0,0,0,6.44444444444444,43.4555555555556,61.6444444444445,13.8555555555556,172.666666666667,3.37777777777778,20,95.0888888888889,0,2.66666666666667,3.98888888888889,0.8,11.3333333333333,0.4,1.1,6.24444444444444,0,0,1,5,56,58,0,171.2,25.9555555555556,167.766666666667,198.788888888889,0,9
"E00057172","E01011340",100,0,100,0,0,0,0,33.14,45.86,8.82,160.4,2.22,18.38,86.92,0,1.92,2.92,0.66,10.4,0.26,1.1,5.52,0,1,1,2,49,48,0,162.62,47.86,181.46,168.26,0,5
"E00057173","E01011349",100,0,100,0,0,0,0,30.58,40.8,5.42,130.4,7.98,11.02,76.14,0,2.24,2.82,0.78,8.4,1.02,1.08,4.72,0,1,3,17,21,33,0,123.6,79.82,111.76,107.26,0,5
"E00057175","E01011349",99.5,0,99.5,0,0,0,0.5,30.325,44.25,2,138.5,6.525,8.4,71.425,0,2.175,3.125,0.45,10,0.9,0.925,4.675,0,3,5,24,14,58,0,100.25,88.875,107.675,94.35,0,4
"E00057176","E01011348",75,0,75,0,0,0,25,25.2333333333333,37.05,14.6166666666667,115.083333333333,2.33333333333333,19.3333333333333,51.7166666666667,0,1.7,2.45,0.9,7.41666666666667,0.183333333333333,1.06666666666667,3.3,0,0,1,3,34,18,0,91.55,2.3,73.9333333333333,97.1666666666667,0,6
"E00057177","E01011338",93,0,93,0,0,0,7,20,34.24,2.1,133.02,5.44,10.82,59.68,0,1.58,2.58,0.42,11.04,0.72,1,4.1,0,2,2,15,39,47,0,150.86,74.64,150.22,131.06,0,5
"E00057178","E01011349",100,0,100,0,0,0,0,26.0777777777778,35.6333333333333,8.71111111111111,103.222222222222,2.1,11.3111111111111,64.9222222222222,0,1.88888888888889,2.91111111111111,0.9,9,0.3,1.15555555555556,5.01111111111111,0,0,5,15,39,46,0,134.866666666667,48.4666666666667,168.322222222222,127.277777777778,0,9
"E00057179","E01011339",73.6666666666667,0,73.6666666666667,0,1.33333333333333,26.3333333333333,26.3333333333333,18.8111111111111,28.0666666666667,1.73333333333333,130.388888888889,4.12222222222222,4.65555555555556,76.3555555555556,0,1.41111111111111,2.85555555555556,0.444444444444444,10.5555555555556,0.755555555555556,0.811111111111111,6.62222222222222,0,8,59,35,4,77,0,150.588888888889,117.866666666667,116.788888888889,162.322222222222,0,9
"E00057180","E01011339",100,0,100,0,0,0,0,30.95,41.525,6.8,150.5,8.3,10.1,67.475,0,2.4,3.2,0.8,9.75,0.975,1.15,4.9,0,0,1,16,12,32,0,251.075,285.75,288.45,202.15,0,4
"E00057181","E01011339",99.3333333333333,0,100,0,0,0,0.666666666666667,20.9,39.6333333333333,0.9,152,3.56666666666667,4.23333333333333,84.6666666666667,0,1.66666666666667,3.13333333333333,0.4,12,0.7,0.733333333333333,5.96666666666667,0,14,8,15,2,31,0,50.3,46.2666666666667,51.3333333333333,55.9666666666667,0,3
"E00057182","E01011339",100,0,100,0,0,0,0,45,53.5666666666667,5.6,200,6.8,9.13333333333333,88.1333333333333,0,2.93333333333333,3.6,0.6,12,0.833333333333333,1.06666666666667,5.46666666666667,0,0,7,9,10,32,0,100.766666666667,84,134.5,83.9666666666667,0,3
"E00057183","E01011339",98,0,98,0,0,0,2,26.6333333333333,53.5333333333333,2.43333333333333,200,5.4,9.2,94.7666666666667,0,1.9,3.6,0.6,12,0.866666666666667,1.16666666666667,5.83333333333333,0,3,4,16,9,33,0,146.033333333333,149.166666666667,159.966666666667,155.266666666667,0,3
"E00057184","E01011343",100,0,100,0,0,0,0,55.6333333333333,60.9333333333333,8.83333333333333,183.333333333333,5.7,13.4,90.0666666666667,0,3.43333333333333,4.23333333333333,0.933333333333333,11.3333333333333,0.666666666666667,1.1,6.26666666666667,0,0,0,3,28,38,0,154.3,3.46666666666667,174.133333333333,135.466666666667,0,3
"E00057185","E01011342",100,0,100,0,0,0,0,22.6285714285714,41.3,5,145.714285714286,7.07142857142857,9.9,76.7714285714286,0,1.58571428571429,3.2,0.785714285714286,11.8571428571429,0.942857142857143,1.01428571428571,6.08571428571429,0,3,0,19,22,41,0,217.442857142857,153.185714285714,245.128571428571,201.614285714286,0,7
"E00057186","E01011340",100,0,100,0,0,0,0,22.6714285714286,37.9571428571429,4.52857142857143,117.657142857143,6.25714285714286,7.78571428571429,75.8714285714286,0,1.8,3,0.671428571428571,9.28571428571429,0.814285714285714,0.885714285714286,5.58571428571429,0,2,3,27,4,38,0,134.6,179.085714285714,166.585714285714,94.6285714285714,0,7
"E00057187","E01011343",100,0,100,0,0,0,0,27.9,38.6166666666667,8.33333333333333,139.833333333333,6.51666666666667,14.45,68.5833333333333,0,1.71666666666667,3.78333333333333,0.716666666666667,16.2166666666667,0.733333333333333,1.11666666666667,8.36666666666667,0,0,2,15,57,61,0,130.016666666667,72.65,129.266666666667,139.566666666667,0,6
"E00057188","E01011344",99,0,99,0,0,0,1,37.2,46,4.65,188,2.85,14.775,76.975,0,2.35,3.725,0.6,14.3,0.45,1.25,6.15,0,2,1,2,40,47,0,206.425,9.95,208.5,218.75,0,4
"E00057189","E01011344",100,0,100,0,0,0,0,37.62,41.42,8.94,154,6.08,14.94,67.72,0,2.28,3.18,0.8,12.72,0.56,1.08,5.32,0,0,0,5,46,56,0,192.1,70.88,222.4,197.24,0,5
"E00057190","E01011354",100,0,100,0,0,0,0,24.6,44.425,4.625,163,7.475,7.875,84.85,0,1.8,3.125,0.725,10.5,0.95,0.95,5.425,0,0,3,31,5,43,0,162.825,173.775,200.4,148.175,0,4
"E00057191","E01011355",94.6,0,94.6,0,0,1.8,5.4,34.7,42.48,5.32,142.68,7.6,11.3,65.28,0,2.18,3.14,0.62,8.62,0.88,0.94,4.54,0,0,2,18,27,50,0,135.44,89.28,148.8,93.78,0,5
"E00057192","E01011351",71.2,0,71.2,0,0,0,28.8,29.88,42.18,4.42,134.06,4.78,13.24,71.7,0,1.9,2.76,0.58,8.64,0.66,1.02,4.46,0,1,7,9,50,49,0,97.98,26.06,72.84,95.86,0,5
"E00057193","E01011353",100,0,100,0,0,0,0,46.7,59.4,10.6333333333333,166.666666666667,3.86666666666667,14.7,86.65,0,2.93333333333333,4.35,0.9,10,0.483333333333333,1.2,6.43333333333333,0,1,0,6,25,59,0,136.666666666667,34.5,114.283333333333,147.483333333333,0,6
"E00057194","E01011354",100,0,100,0,0,0,0,43.5833333333333,51.7166666666667,4.96666666666667,143.666666666667,5.11666666666667,9.18333333333333,86.3833333333333,0,2.8,4.95,0.633333333333333,13.65,0.766666666666667,0.95,8.91666666666667,0,1,5,9,31,44,0,186.583333333333,64.1833333333333,143.05,223.233333333333,0,6
"E00057195","E01011350",87.5,0,87.5,0,0,0,12.5,25.2625,41.1125,7.6625,134.5,5.1625,14,70.8,0,2.125,3.1375,0.5625,9.3375,0.6,1.0875,5.1125,0,1,0,16,43,53,0,97.5375,39.5625,93.35,92.325,0,8
"E00057196","E01011355",100,0,100,0,0,0,0,37.5,51.65,9.15,152,5.16666666666667,8.83333333333333,78.4833333333333,0,2.56666666666667,3.58333333333333,0.966666666666667,11.3333333333333,0.783333333333333,0.833333333333333,5.2,0,1,2,14,28,45,0,168.083333333333,63.2833333333333,120.716666666667,175.716666666667,0,6
"E00057197","E01011353",100,0,100,0,0,0,0,31.0333333333333,51.6666666666667,12.45,142,1.06666666666667,17.6333333333333,89.2666666666667,0,1.96666666666667,3.21666666666667,0.866666666666667,9,0.15,1.08333333333333,5.43333333333333,0,0,0,2,49,47,0,102.216666666667,8.1,96.3,116.483333333333,0,6
"E00057198","E01011356",90.8333333333333,0,90.8333333333333,0,0,0,9.16666666666667,26.3416666666667,38.2083333333333,9.96666666666667,115.241666666667,4.19166666666667,16.8,65.35,0,1.60833333333333,2.45,0.75,8.375,0.458333333333333,1.05833333333333,5.23333333333333,0,0,2,7,72,49,0,146.85,23.3083333333333,148.216666666667,138.35,0,12
"E00057199","E01011358",100,0,100,0,0,0,0,18.075,35.925,9.425,137.5,4.2,16.125,74.525,0,1.225,2.65,0.725,8.475,0.45,1.275,5.3,0,0,1,7,61,38,0,209.55,15.475,223,152.2,0,4
"E00057200","E01011357",100,0,100,0,0,0,0,18.9333333333333,40.9333333333333,7.56666666666667,184,8.4,15.2666666666667,80.7,0,1.23333333333333,3.03333333333333,0.633333333333333,12,1.16666666666667,1.06666666666667,6.23333333333333,0,0,0,7,65,46,0,176.7,84.3333333333333,185.8,166.3,0,3
"E00057202","E01011357",100,0,100,0,0,0,0,28.7125,40.2375,9.775,109.5,1.425,18.1625,64.525,0,1.6625,3,0.7,9.375,0.275,1.05,5.2125,0,2,1,1,50,39,0,181.0125,8.625,193.0875,165.2,0,8
"E00057204","E01011361",98.1428571428571,0,98.1428571428571,0,0,0,1.85714285714286,24.6285714285714,40.2857142857143,9.15714285714286,145.985714285714,2.38571428571429,18.6142857142857,69.8,0,1.48571428571429,2.51428571428571,0.7,9.32857142857143,0.5,1.07142857142857,4.57142857142857,0,2,0,4,81,48,0,166.142857142857,31.7285714285714,143.428571428571,186.471428571429,0,7
"E00057205","E01011350",100,0,100,0,0,0,0,40,51.3875,10.5125,131.5,4.2375,15.5125,71.025,0,2.5875,3.825,0.725,10.25,0.45,1.1875,5.3625,0,0,2,8,37,71,0,123.4125,17.825,82.6375,149.9125,0,8
"E00057206","E01011354",90.2,0,90.2,0,0,9.8,9.8,19.24,38.82,4.3,120,7.02,10.2,72.02,0,1.78,2.76,0.52,7.2,0.82,0.9,4.94,0,1,3,21,22,31,0,156.48,134.24,145.2,155.28,0,5
"E00057207","E01011356",100,0,100,0,0,0,0,28.6833333333333,35.6,9.95,90,1.75,19.1166666666667,63.0833333333333,0,1.51666666666667,2.91666666666667,0.7,11,0.216666666666667,1.13333333333333,8.05,0,0,1,1,78,41,0,137.366666666667,9.61666666666667,141.733333333333,143.116666666667,0,6
"E00057208","E01011356",100,0,100,0,0,0,0,25.9222222222222,40.3777777777778,10.4333333333333,123.233333333333,4.13333333333333,18.4666666666667,60.5111111111111,0,1.55555555555556,2.72222222222222,0.655555555555556,9.7,0.388888888888889,1.04444444444444,4.51111111111111,0,0,1,13,74,64,0,133.988888888889,55.0111111111111,110.466666666667,169.211111111111,0,9
"E00057209","E01011356",100,0,100,0,0,0,0,35.7,50.04,10.1,156.8,3.62,18.38,77.88,0,2.24,3.82,0.52,12.62,0.26,1.2,5.34,0,0,0,4,38,49,0,122.2,13.94,116.94,155.54,0,5
"E00057210","E01011359",100,0,100,0,0,0,0,34.9444444444444,44.4222222222222,11.0222222222222,128.222222222222,4.61111111111111,16.5555555555556,70.9111111111111,0,2.11111111111111,3.51111111111111,0.8,12.4,0.555555555555556,1.07777777777778,7.5,0,0,0,9,78,61,0,138.633333333333,34,156.933333333333,148.955555555556,0,9
"E00057211","E01011359",100,0,100,0,0,0,0,29,45.525,9.95,143.8,6.1,18.2,84.825,0,1.65,3.35,0.725,13.925,0.7,1.1,8.3,0,0,0,4,60,42,0,184.225,57.825,176.65,230.45,0,4
"E00057212","E01011356",100,0,100,0,0,0,0,25,39.275,10.775,139,3.25,19.7,73.25,0,1.4,3.275,0.625,16,0.275,1.075,7.825,0,1,0,3,60,47,0,133.8,24.4,140.2,137.275,0,4
"E00057213","E01011359",100,0,100,0,0,0,0,35.8333333333333,51.4,7.11666666666667,175.333333333333,5.75,15.8166666666667,82.1666666666667,0,2.11666666666667,3.68333333333333,0.716666666666667,12.3333333333333,0.716666666666667,1.16666666666667,6.03333333333333,0,1,1,7,52,83,0,169.033333333333,103.9,162.266666666667,172.133333333333,0,6
"E00057214","E01011359",100,0,100,0,0,0,0,27.675,34.325,4.325,96.7,5.175,14.45,56.875,0,1.725,3.325,0.675,12.5,0.825,1.075,6.85,0,2,1,5,38,40,0,163.35,36.575,157.425,209.325,0,4
"E00057215","E01011359",100,0,100,0,0,0,0,40.9333333333333,43.4333333333333,11.0666666666667,133.333333333333,2.2,17.2333333333333,62.2333333333333,0,2.43333333333333,4,0.733333333333333,16.6666666666667,0.3,1.3,6.4,0,1,0,5,27,45,0,212.733333333333,14.3333333333333,174.333333333333,260.966666666667,0,3
"E00057216","E01011358",100,0,100,0,0,0,0,34.2333333333333,40.85,8.43333333333333,137.8,4.11666666666667,16.8,57.0666666666667,0,2.31666666666667,2.88333333333333,0.716666666666667,9.88333333333333,0.566666666666667,1.06666666666667,4.18333333333333,0,1,3,5,48,63,0,175.65,52.15,143.666666666667,170.466666666667,0,6
"E00057217","E01011357",100,0,100,0,0,0,0,21.275,49.2,10.05,188,1.25,18.175,90.4,0,1.25,3.325,0.7,12,0.175,1.1,6.35,0,1,0,1,66,53,0,208.65,5.7,193.4,246.6,0,4
"E00057218","E01011357",80,0,80,0,0,0,20,18.22,30.26,10.22,124.28,4.34,16.78,58.02,0,1.16,1.96,0.6,7.68,0.46,1.04,3.74,0,0,0,5,63,27,0,136.44,29.86,161.98,69.58,0,5
"E00057220","E01011360",98,0,98,0,0,0,2.14285714285714,21.5142857142857,32.5714285714286,5.75714285714286,125.128571428571,6.22857142857143,17.9714285714286,68.2714285714286,0,1.21428571428571,2.1,0.557142857142857,9.72857142857143,0.814285714285714,1.02857142857143,4.31428571428571,0,1,2,10,96,46,0,163.1,96.4285714285714,151.314285714286,222.714285714286,0,7
"E00057221","E01011356",92.8571428571429,0,92.8571428571429,0,0,0,7.14285714285714,26.3714285714286,36.6285714285714,4.87142857142857,130.714285714286,6.08571428571428,18.7,76.1142857142857,0,1.37142857142857,2.37142857142857,0.428571428571429,7.9,0.528571428571429,1.11428571428571,5.37142857142857,0,1,3,7,89,39,0,144.471428571429,59.7714285714286,139.671428571429,183.671428571429,0,7
"E00057222","E01011361",99,0,99,0,0,0,1,23.3,37.26,9.14,120,3.22,20.58,64.88,0,1.3,2.52,0.64,9.6,0.42,1.14,4.8,0,1,0,3,86,57,0,272.24,42.54,352.94,162.18,0,5
"E00057223","E01011360",76.5,0,76.5,0,0,0,23.5,20.125,28.575,6.775,78.15,1.9125,17.75,54.2875,0,1.2125,1.7625,0.7375,5.0375,0.4875,1.0875,3.3625,0,2,2,3,79,37,0,160.6125,45.1625,156.55,119.65,0,8
"E00057225","E01011360",100,0,100,0,0,0,0,25.2714285714286,41.3714285714286,6.48571428571428,164.285714285714,5.3,17.0571428571429,79.9428571428572,0,1.54285714285714,2.55714285714286,0.785714285714286,9.85714285714286,0.828571428571429,1.07142857142857,4.85714285714286,0,0,3,6,79,51,0,241.914285714286,80.3857142857143,220.528571428571,278.242857142857,0,7
"E00057226","E01011361",82.9,0,82.9,0,0,0,17.1,18.77,30.47,9.89,103.39,5,16.6,68.81,0,1.17,1.97,0.8,6.53,0.69,1.08,4.26,0,0,1,16,89,37,0,139.27,48.72,132.62,176.43,0,10
"E00057227","E01011351",100,0,100,0,0,0,0,40.26,50.92,7.46,160,5.04,17.52,76.88,0,2.56,3.9,0.52,15.2,0.46,1.04,6.38,0,0,3,6,61,90,0,121.36,49.82,122.44,119.92,0,5
"E00057228","E01011351",100,0,100,0,0,0,0,35.8142857142857,44.8571428571429,7.44285714285714,146.485714285714,6.64285714285714,13.5285714285714,67.8714285714286,0,3.45714285714286,4.65714285714286,0.657142857142857,14.7,0.757142857142857,1.2,7.44285714285714,0,1,3,28,43,80,0,100.414285714286,46.3285714285714,114.371428571429,95.5,0,7
"E00057229","E01011351",100,0,100,0,0,0,0,29.05,36.5666666666667,5.95,109.166666666667,6.33333333333333,11.6833333333333,67,0,2.01666666666667,3.55,0.5,13.7166666666667,0.733333333333333,1.03333333333333,7.23333333333333,0,0,3,18,31,51,0,84.8166666666667,108.716666666667,92.2333333333333,77.75,0,6
"E00057230","E01011351",100,0,100,0,0,0,0,39.1,49.5333333333333,9.53333333333333,159.333333333333,5.18333333333333,14.5833333333333,73.2333333333333,0,3.68333333333333,4.51666666666667,0.816666666666667,13.6666666666667,0.616666666666667,1.23333333333333,6.65,0,0,0,10,41,79,0,122.666666666667,17.0166666666667,80.9,142.266666666667,0,6
"E00057231","E01011350",100,0,100,0,0,0,0,39.2166666666667,44.85,6.21666666666667,167,5.43333333333333,13.35,69.5833333333333,0,2.81666666666667,3.83333333333333,0.6,11.8333333333333,0.566666666666667,0.966666666666667,6.16666666666667,0,0,2,9,40,71,0,98.7333333333333,63.6,95.6333333333333,101.616666666667,0,6
"E00057232","E01011352",98.75,0,99.125,0,0,0.375,1.25,32.275,41.25,6.46875,122.4125,7.05,11.91875,66.13125,0,2.95,4.04375,1.425,11.0875,0.73125,0.9125,7.0375,0,3,4,38,84,112,0,133.55,79.51875,95.6875,165.65625,0,16
"E00057233","E01011351",100,0,100,0,0,0,0,40.7714285714286,50.7428571428571,7.64285714285714,164.571428571429,6.48571428571429,12.4428571428571,76.8142857142857,0,3.65714285714286,5.07142857142857,0.8,14.6714285714286,0.814285714285714,1,7.42857142857143,0,0,1,10,38,60,0,137.314285714286,74.7142857142857,175.614285714286,128.871428571429,0,7
"E00057234","E01011352",83.8,0,83.8,0,0,0,16.2,23.78,42.14,6.08,160.8,7.58,13.8,86.72,0,1.56,3.08,0.56,15.2,0.94,1.06,6.6,0,0,2,16,74,55,0,111.04,41.84,78.6,156.62,0,5
"E00057235","E01011353",100,0,100,0,0,0,0,35.9,52.4428571428571,7.27142857142857,157.714285714286,6.57142857142857,12.5285714285714,83.6571428571429,0,2.75714285714286,4.48571428571429,0.757142857142857,12,0.814285714285714,1.32857142857143,7.37142857142857,0,0,1,14,38,78,0,102.557142857143,44.3285714285714,90.6428571428571,115.342857142857,0,7
"E00057236","E01011350",100,0,100,0,0,0,0,28.4444444444444,39.8222222222222,7.58888888888889,109.633333333333,6.82222222222222,12.1333333333333,71.5222222222222,0,2.1,3.73333333333333,0.722222222222222,10.3333333333333,0.766666666666667,1.01111111111111,6.47777777777778,0,1,0,20,37,48,0,117.622222222222,39.5444444444444,107.366666666667,138.133333333333,0,9
"E00057238","E01011352",81.6666666666667,0,81.6666666666667,0,0,0,18.3333333333333,35.3777777777778,40.4666666666667,6.97777777777778,116.644444444444,5.8,11.8111111111111,64.6777777777778,0,3.61111111111111,4.08888888888889,0.755555555555556,10.6222222222222,0.744444444444444,1.05555555555556,6.58888888888889,0,1,2,27,62,61,0,82.9777777777778,34.6888888888889,97.8333333333333,79.8444444444444,0,9
"E00057239","E01011350",98,0,98,0,0,0,2,33.4,41.85,5.4,134,6.18333333333333,9.76666666666667,74.1166666666667,0,2.36666666666667,3.56666666666667,0.55,10.7333333333333,0.783333333333333,0.983333333333333,5.98333333333333,0,1,2,27,21,59,0,116.666666666667,108.25,118.95,123.533333333333,0,6
"E00057240","E01011352",62.625,0,62.625,0,0,0,37.375,19.8625,21.55,8.6,53.7125,5.0375,14.875,27.575,0,1.3,1.875,0.7,5.8875,0.575,1.0125,3.2,0,0,1,10,58,19,0,69.8875,21.375,68.9625,53.875,0,8
"E00057241","E01011354",100,0,100,0,0,0,0,21.875,46.1,3.15,176,6.675,7.4,91.225,0,1.475,3.225,0.6,12,0.8,0.825,5.875,0,1,5,31,9,37,0,207.575,207.15,217.65,193.95,0,4
"E00057242","E01011355",100,0,100,0,0,0,0,38.6,50.5333333333333,3.96666666666667,184,7.7,11.4333333333333,83.2,0,2.43333333333333,3.43333333333333,0.666666666666667,12,0.966666666666667,1.03333333333333,5.4,0,0,2,13,24,46,0,203.633333333333,95.2333333333333,211.8,192.6,0,3
"E00057244","E01011353",98.7142857142857,0,100,0,0,0,1.28571428571429,24,33.2285714285714,8.02857142857143,107.542857142857,8.35714285714286,15.3142857142857,63.8428571428571,0,1.6,2.81428571428571,0.714285714285714,12.4571428571429,0.928571428571429,1.11428571428571,8.21428571428571,0,0,0,13,123,82,0,147.771428571429,41.0428571428571,147.485714285714,152.957142857143,0,7
