"lsoa11cd","CAUTH18NM","lsoa11nm","median_95Q1","median_95Q2","median_95Q3","median_95Q4","median_96Q1","median_96Q2","median_96Q3","median_96Q4","median_97Q1","median_97Q2","median_97Q3","median_97Q4","median_98Q1","median_98Q2","median_98Q3","median_98Q4","median_99Q1","median_99Q2","median_99Q3","median_99Q4","median_00Q1","median_00Q2","median_00Q3","median_00Q4","median_01Q1","median_01Q2","median_01Q3","median_01Q4","median_02Q1","median_02Q2","median_02Q3","median_02Q4","median_03Q1","median_03Q2","median_03Q3","median_03Q4","median_04Q1","median_04Q2","median_04Q3","median_04Q4","median_05Q1","median_05Q2","median_05Q3","median_05Q4","median_06Q1","median_06Q2","median_06Q3","median_06Q4","median_07Q1","median_07Q2","median_07Q3","median_07Q4","median_08Q1","median_08Q2","median_08Q3","median_08Q4","median_09Q1","median_09Q2","median_09Q3","median_09Q4","median_10Q1","median_10Q2","median_10Q3","median_10Q4","median_11Q1","median_11Q2","median_11Q3","median_11Q4","median_12Q1","median_12Q2","median_12Q3","median_12Q4","median_13Q1","median_13Q2","median_13Q3","median_13Q4","median_14Q1","median_14Q2","median_14Q3","median_14Q4","median_15Q1","median_15Q2","median_15Q3","median_15Q4","median_16Q1","median_16Q2","median_16Q3","median_16Q4","median_17Q1","median_17Q2","median_17Q3","median_17Q4","median_18Q1","median_18Q2","median_18Q3","median_18Q4"
"E01010610","West Yorkshire","Bradford 046B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,89995,84495,77500,NA,NA,78312.5,128750,71000,75750,75370,69995,66000,71000,NA,NA,NA,NA,81000,69995,69995,75000,NA,75000,NA,NA,NA,NA,NA,NA,83000,81000
"E01010611","West Yorkshire","Bradford 046C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66495,58495,NA,NA,64995,79500,85000,79950,91000,NA,18400,92950,104500,81497.5,82750,90000,127950,122000,119950,112000,123950,123950,110000,NA,88000,NA,58000,62000,NA,NA,NA,NA,50000,NA,NA,NA,NA,69000,NA,NA,71250,NA,NA,NA,56000,59950,NA,56500,58000,NA,NA,NA,53000,NA,61000,63000,61250,40000,68000,76500,59000,NA,70000,72750,NA
"E01010612","West Yorkshire","Bradford 052A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30495,31495,30995,29995,NA,NA,31200,30995,32122.5,36995,37500,NA,NA,28950,NA,29600,NA,36000,33500,36000,48000,42950,37500,47500,54950,48475,60375,59950,60975,65000,63000,63000,67500,69475,70975,69000,87500,86000,77000,NA,81000,75000,NA,87000,70000,NA,NA,60000,NA,NA,NA,42000,68950,52000,NA,NA,55000,48000,NA,NA,NA,35000,NA,NA,34000,NA,NA,NA,NA,45000,59000,NA,NA,NA,NA,32000,53900,NA,NA,NA,41000,48497.5,36000
"E01010613","West Yorkshire","Bradford 045B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,29700,NA,NA,NA,NA,NA,NA,NA,NA,NA,38500,NA,NA,NA,NA,NA,33145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,NA,76000,76000
"E01010614","West Yorkshire","Bradford 046D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12800,NA,NA,NA,NA,NA,NA,NA,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,144500,65000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010615","West Yorkshire","Bradford 053A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22500,13000,NA,NA,NA,NA,13300,NA,NA,NA,NA,NA,NA,NA,NA,NA,27800,NA,NA,NA,NA,NA,NA,39000,NA,44995,NA,NA,NA,NA,NA,NA,63000,NA,NA,68000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010616","West Yorkshire","Bradford 053B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010617","West Yorkshire","Bradford 039C",27500,NA,16000,NA,29700,NA,33000,NA,NA,NA,30000,NA,NA,12750,25000,NA,NA,NA,21350,NA,NA,NA,NA,19475,7800,NA,NA,NA,NA,NA,NA,39950,NA,NA,NA,NA,21500,NA,41000,NA,42000,NA,NA,47000,NA,NA,NA,NA,NA,NA,NA,73500,NA,75000,NA,NA,NA,NA,NA,62500,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,NA,NA,30500,47000,NA,NA,NA,NA,33500,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,34000,NA,41500,NA
"E01010618","West Yorkshire","Bradford 038A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010619","West Yorkshire","Bradford 038B",24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010620","West Yorkshire","Bradford 042A",NA,NA,NA,NA,NA,NA,NA,13000,NA,NA,11600,NA,NA,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010621","West Yorkshire","Bradford 042B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010622","West Yorkshire","Bradford 042C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010623","West Yorkshire","Bradford 042D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010624","West Yorkshire","Bradford 042E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA
"E01010625","West Yorkshire","Bradford 038C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010626","West Yorkshire","Bradford 038D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA
"E01010627","West Yorkshire","Bradford 038E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65000,NA,NA,91000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010628","West Yorkshire","Bradford 040A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20500,43000,13950,NA,NA,26500,NA,NA,NA,30000,NA,NA,36995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA
"E01010629","West Yorkshire","Bradford 040B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,92000,125000,NA,123000,120000,104450,104450,91500,76000,80000,72500,80000,71130,71245,68995,NA,60000,NA,NA,NA,58000,NA,NA,NA,NA,NA,NA,52000,NA,NA,57500,61000,NA,NA,55000,NA,NA,NA,NA,NA,54000,60000,NA,63000,NA,58250,NA,64000
"E01010630","West Yorkshire","Bradford 040C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29000,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,84995,87995,90495,NA,84995,NA
"E01010631","West Yorkshire","Bradford 040D",24000,NA,NA,NA,NA,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,NA,NA,NA,NA,NA
"E01010632","West Yorkshire","Bradford 040E",NA,NA,NA,19500,27000,NA,NA,NA,17475,NA,20000,NA,16000,19250,17950,21000,NA,13250,NA,NA,15000,15500,NA,NA,NA,NA,NA,NA,16500,19500,14750,17125,NA,18000,NA,23000,38000,32950,35750,30250,44500,35000,42500,NA,43000,44000,45000,18258,NA,62000,67000,50000,NA,60000,NA,NA,33500,NA,NA,NA,36500,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010633","West Yorkshire","Bradford 047A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,127500,138000,110000,125000,141500,52750,170000,135000,73000,155000,NA,125000,119000,82875,NA,113750,NA
"E01010634","West Yorkshire","Bradford 047B",NA,49850,NA,46000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190000,NA,105000,154975,174950,NA,NA,NA,142497.5,144950,NA,NA,NA,NA,161750,NA,164950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190000,NA,75000,NA,NA
"E01010635","West Yorkshire","Bradford 047C",NA,22500,NA,NA,NA,NA,NA,24500,NA,NA,NA,NA,NA,28500,NA,NA,18000,19000,35950,35950,NA,NA,NA,NA,NA,29000,21875,NA,31500,NA,NA,NA,NA,38000,NA,40000,NA,NA,NA,NA,39000,70000,47000,55000,NA,50000,NA,69000,NA,66000,NA,NA,NA,NA,NA,NA,NA,39950,NA,68000,NA,NA,54250,NA,NA,NA,NA,54000,NA,NA,43750,NA,NA,NA,NA,NA,48000,45000,NA,49750,NA,53000,55000,NA,NA,40000,NA,NA,43250,47000,54000,NA,NA,NA,NA,NA
"E01010636","West Yorkshire","Bradford 047D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53250,51000,52250,55750,NA,NA,56000,52975,59500,NA,NA,63500,NA,66000,NA,NA,73500,93000,NA,NA,86000,NA,NA,97000,NA,NA,95750,130000,125000,148000,75600,148000,NA,NA,NA,114950,72000,135000,76200,115000,NA,NA,NA,NA,NA,133350,NA,154350,NA,NA,99250,NA,NA,NA,NA,NA,NA,NA,98500,126950,NA,NA,NA,129675,NA,NA,NA,98995,98500,105200,98500,NA,NA,98000
"E01010637","West Yorkshire","Bradford 047E",NA,NA,NA,NA,28000,NA,NA,NA,27000,NA,NA,NA,NA,49950,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,38000,NA,NA,33625,NA,45000,NA,33625,NA,NA,NA,77500,NA,NA,NA,NA,NA,82000,87500,NA,NA,94750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89950,NA,NA,NA
"E01010638","West Yorkshire","Bradford 004A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29500,NA,NA,NA,NA,NA,NA,NA,NA,35000,NA,37500,NA,NA,30500,NA,NA,47000,NA,59950,49950,NA,NA,18000,NA,NA,NA,79950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010639","West Yorkshire","Bradford 004B",NA,NA,NA,NA,NA,31000,41995,43950,34497.5,40000,41972.5,43155,NA,49500,NA,39575,NA,52250,31750,39950,40000,114000,36000,45500,NA,NA,NA,NA,30000,NA,45625,106250,66475,44950,85000,64950,74950,NA,60500,75000,NA,120975,124950,119225,NA,131250,161500,NA,90000,95000,174500,117500,92950,NA,NA,NA,114000,85000,85500,NA,120000,NA,NA,85000,NA,60000,92500,NA,78000,84000,84000,72500,NA,NA,NA,90000,103975,69000,86875,NA,72000,147500,NA,124950,NA,NA,NA,NA,107975,139950,149950,157500,150750,195000,123000,92000
"E01010640","West Yorkshire","Bradford 004C",NA,NA,35225,NA,NA,43750,29950,42500,28000,NA,34625,NA,NA,NA,43500,NA,NA,40459,40000,30225,28100,NA,36975,NA,NA,39000,35000,47000,NA,46750,35100,40000,50250,58000,116000,NA,NA,58000,98000,60500,74250,77000,NA,97000,NA,75000,97800,NA,95000,116500,NA,129950,NA,178500,NA,NA,60000,NA,NA,NA,NA,NA,NA,NA,75500,52000,NA,NA,72500,NA,115000,NA,NA,107500,NA,63500,85000,NA,99950,87500,70000,NA,1e+05,59950,91000,NA,NA,105000,NA,NA,169950,NA,62000,NA,88500,92000
"E01010641","West Yorkshire","Bradford 004D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010642","West Yorkshire","Bradford 004E",NA,72000,NA,92500,NA,70000,54000,69995,NA,NA,NA,NA,NA,NA,NA,NA,59000,NA,49950,NA,NA,91000,NA,NA,NA,NA,NA,123500,NA,60000,NA,NA,NA,NA,NA,152500,NA,NA,202000,174000,NA,140000,NA,NA,NA,NA,108950,206475,NA,NA,160000,NA,NA,199995,135000,NA,NA,NA,NA,77000,NA,NA,163500,NA,NA,95000,NA,NA,NA,NA,NA,NA,NA,NA,NA,147500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,158000,NA,NA,NA,NA,NA,NA,NA
"E01010643","West Yorkshire","Bradford 004F",39000,31000,49950,33000,NA,NA,NA,NA,NA,NA,NA,42000,39000,NA,44600,NA,35000,NA,NA,44500,44950,28500,39500,57950,NA,36000,52500,41500,50000,NA,51000,76000,63950,70000,NA,38475,NA,NA,102250,72000,NA,NA,25000,115000,NA,79750,NA,160000,160000,131000,118958,113000,116500,NA,NA,NA,99000,NA,NA,NA,85000,NA,NA,59500,NA,85000,75000,NA,NA,NA,NA,NA,NA,76500,78500,NA,66000,98000,95000,NA,80500,85000,NA,NA,75000,85000,85000,NA,81500,120000,NA,NA,NA,NA,110000,NA
"E01010644","West Yorkshire","Bradford 004G",NA,NA,NA,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,80000,NA,NA,NA,NA,NA,NA,NA,149750,NA,NA,NA,NA,80000,NA,99000,125000,NA,137500,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,NA,85000,NA,85000,NA,NA,NA,NA,105000,NA,112500,NA,74000,NA,NA,NA,NA,NA,NA,97500
"E01010645","West Yorkshire","Bradford 004H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132950,128950,140000,132950,124950,124950,NA,145000,NA,NA,NA,136950,NA,137950,NA,139000,NA
"E01010646","West Yorkshire","Bradford 001A",56000,NA,NA,54950,NA,NA,NA,NA,NA,138000,NA,NA,NA,59950,155500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219950,190000,145000,NA,NA,NA,NA,NA,NA,226000,NA,NA,NA,NA,NA,NA,70000,184995,154995,175995,73000,113497.5,144995,NA,NA,73000,250000,47500,NA,NA,NA,187500,240000,270000,69936,NA,NA,167500,NA,NA,92782.5,NA,154062,NA,160000,NA,167000,NA,NA,260000,149000,170000,170000,210000,167750,NA,NA,136307,230000,245000,NA,NA,78678
"E01010647","West Yorkshire","Bradford 001B",55500,NA,NA,54000,NA,NA,NA,53225,49250,NA,NA,81000,60000,NA,59950,NA,59500,NA,NA,NA,NA,NA,60000,69000,NA,18104,NA,NA,NA,NA,NA,112000,NA,NA,NA,132000,114950,130975,NA,NA,145000,NA,NA,NA,158000,NA,NA,NA,NA,NA,139000,NA,157500,NA,NA,NA,87500,109000,88000,NA,NA,NA,NA,NA,NA,149000,NA,NA,NA,NA,NA,NA,NA,134000,153000,NA,NA,NA,NA,155000,157500,133000,110000,NA,122500,NA,NA,NA,NA,245000,NA,170000,NA,NA,NA,NA
"E01010648","West Yorkshire","Bradford 001C",NA,NA,NA,NA,31500,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,44250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129950,NA,NA,154000,152500,NA,NA,145000,NA,175000,150000,169950,NA,160000,NA,165000,NA,110000,190000,NA,NA,73000,NA,147500,NA,NA,158000,NA,NA,NA,NA,150000,NA,NA,145000,NA,NA,NA,NA,158000,NA,NA,NA,170000,NA,109000,NA,90000,NA,NA,NA,120000,NA,NA,NA,168000,NA,NA,NA,73000,210000,118000,NA,NA,NA,NA,NA,233000
"E01010649","West Yorkshire","Bradford 027A",NA,39000,22000,NA,NA,NA,NA,36950,NA,NA,24000,NA,NA,NA,NA,30000,NA,34500,NA,21000,NA,NA,24000,NA,NA,36000,17500,20000,NA,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,74950,NA,NA,NA,NA,NA,NA,NA,NA,81250,75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42500,50000,NA,NA,NA,NA,NA,NA,NA,NA,54500,NA,NA,NA,NA,NA,NA,NA,69000,NA,NA,NA
"E01010650","West Yorkshire","Bradford 027B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010651","West Yorkshire","Bradford 032B",34000,31000,35500,NA,NA,NA,32750,34950,33000,NA,NA,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33000,NA,NA,26000,NA,NA,NA,32225,NA,NA,35250,NA,NA,NA,NA,NA,NA,NA,49000,67997.5,67500,55000,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54000,NA,NA,62000,NA,82840,82840,NA,82840,82840,NA,NA,70000,NA,56500,68497.5,NA,NA,NA,55000,NA,135000,NA,NA,42000,58500,39950,NA,NA,63000,NA,NA,NA,83250,NA,NA,NA
