"lsoa11cd","CAUTH18NM","lsoa11nm","r_rank","h_rank","g_rank","e_rank","r_exp","h_exp","g_exp","e_exp","ahah","r_ahah","d_ahah","r_dec","h_dec","g_dec","e_dec","gpp_dist","ed_dist","dent_dist","pharm_dist","gamb_dist","ffood_dist","pubs_dist","leis_dist","blue_dist","off_dist","tobac_dist","green_pas","green_act","ur","no2_mean","pm10_mean","so2_mean","d_gpp_dist","d_ed_dist","d_pharm_dist","d_dent_dist","d_gamb_dist","d_ffood_dist","d_pubs_dist","d_leis_dist","d_blue_dist","d_off_dist","d_tobac_dist","d_green_pas","d_green_act","d_no2_mean","d_pm10_mean","d_so2_mean"
"E01011383","West Yorkshire","Leeds 019A",15492,14823,14071,20429,10.497593979725,9.93016308277029,9.30861161038561,15.1836711284899,11.2300099503427,2664,1,4,4,4,5,0.853589743589744,7.68641025641026,0.886666666666667,0.734615384615385,4.18461538461538,0.917179487179487,0.856410256410256,1.42615384615385,2.85692307692308,3.58076923076923,4.33666666666667,0.7942024339,0.4,1,11.4805276160481,11.0715417394898,1.32024357818081,4,5,5,4,2,7,7,3,7,4,4,2,5,6,4,7
"E01011384","West Yorkshire","Leeds 017B",15575,21366,23556,19931,10.5689789811597,16.1919092467929,18.7365366162819,14.6652709165488,15.0406739401958,8461,3,4,6,6,5,1.50269230769231,8.79923076923077,1.17423076923077,0.908461538461538,2.64653846153846,1.22076923076923,1.01653846153846,1.28269230769231,1.44269230769231,3.49307692307692,3.43307692307692,0.52222790466,1.065,1,11.3447484445413,10.9952641773745,1.31048267402425,7,6,6,6,3,5,6,3,4,4,5,3,10,6,4,7
"E01011385","West Yorkshire","Leeds 016C",12119,23786,21450,21381,7.76949340007676,19.0208749472322,16.2844920530754,16.2084145815123,14.8208187454742,8048,2,3,6,6,6,2.55975,6.80225,1.0135,0.745,3.33775,1.42775,2.1895,2.47875,3.81975,2.51175,3.46825,0.6338780156,0.46,1,11.680881423803,11.1887572876184,1.35080524475263,9,5,5,5,2,5,3,6,8,5,4,2,6,6,4,8
"E01011386","West Yorkshire","Leeds 016D",18276,19627,11698,20220,13.0218804122793,14.354466894998,7.4506259230806,14.9646850581933,12.4479145721378,4101,1,5,5,3,5,1.49634146341463,7.24121951219512,0.797804878048781,1.09073170731707,3.73146341463415,0.463658536585366,1.13414634146341,1.37658536585366,2.44560975609756,3.01560975609756,3.86853658536585,0.9106896705,0.41,1,11.3937260358641,11.0798678898771,1.31309763770525,7,5,7,4,2,9,5,3,6,5,4,2,5,6,4,7
"E01011388","West Yorkshire","Leeds 019B",11954,19199,30861,21413,7.6439942919175,13.9238865210368,30.113943735545,16.2436655995155,16.9813725370037,12598,4,3,5,8,6,1.08055555555556,7.76888888888889,1.28722222222222,0.822777777777778,3.22888888888889,1.79277777777778,1.30333333333333,1.44361111111111,1.9575,3.47888888888889,4.07694444444444,0.1568202393,0.79,1,11.7706474293126,11.1159589259558,1.35498159038811,5,5,5,6,2,4,5,3,5,4,4,7,9,6,4,8
"E01011390","West Yorkshire","Leeds 087A",6459,30060,26956,23774,3.81334519832252,28.5541011472098,23.3465480061386,19.0059526672445,18.6799867547288,16531,4,2,8,7,6,1.16769230769231,10.9715384615385,3.77769230769231,0.788846153846154,4.21346153846154,3.16923076923077,3.05538461538462,4.17884615384615,1.765,4.285,7.00346153846154,0.0726380835,0.44,0,11.7653121304133,12.2008578480251,1.36816359849216,6,7,5,9,2,2,2,8,5,4,2,9,5,6,5,8
"E01011391","West Yorkshire","Leeds 087B",6458,20600,26793,24723,3.81270305113848,15.3644054660496,23.1031252573253,20.217004895513,15.6243096675066,9602,3,2,5,7,6,0.45448275862069,10.4144827586207,4.13241379310345,0.458965517241379,4.56758620689655,2.72344827586207,3.34034482758621,4.53241379310345,1.27758620689655,4.67689655172414,6.44689655172414,0.0726380835,0.54,0,12.0474663545254,12.1960245921977,1.38469752680667,1,7,2,9,2,3,2,8,3,4,3,9,7,7,5,8
"E01011392","West Yorkshire","Leeds 087C",9708,34255,24908,23671,6.00048173531225,38.2299845722748,20.4607024027107,18.8782663916939,20.8923587754979,21698,6,3,9,6,6,1.49934782608696,11.0184782608696,3.01369565217391,1.59913043478261,2.52760869565217,2.40891304347826,2.30782608695652,5.21065217391304,1.03673913043478,2.43478260869565,5.71847826086957,0.05309507939,0.47,1,11.7480022907257,12.1029210090637,1.36952045559883,7,7,9,9,3,3,3,8,3,6,3,9,6,6,5,8
"E01011393","West Yorkshire","Leeds 103C",6234,36570,11925,24676,3.66931199833337,46.0627095392867,7.62200745407156,20.1555017026343,19.3773826735815,18194,5,2,9,3,6,4.13795918367347,10.2151020408163,4.66204081632653,1.49673469387755,4.52938775510204,4.11163265306122,3.47510204081633,5.62877551020408,0.51,4.85224489795918,4.91816326530612,0.10030780465,0.39,0,11.9892542878263,12.2975871372441,1.381137741516,10,7,8,10,2,2,2,8,1,3,3,8,4,6,5,8
"E01011394","West Yorkshire","Leeds 103D",6480,35677,14054,24812,3.82683443230398,42.7184218465693,9.29475291451417,20.3339208989545,19.0434825230855,17420,5,2,9,4,6,3.985625,11.0753125,4.3309375,1.0075,4.1134375,3.98875,4.19875,6.0815625,0.34,4.3678125,4.4325,0.08192167998,0.53,0,11.9595365524292,12.3493914604187,1.3860958814621,10,7,6,10,2,2,1,9,1,4,4,8,7,6,5,8
"E01011395","West Yorkshire","Leeds 103E",6893,36145,23024,26187,4.09374323906486,44.4103519144246,18.0920139224884,22.2200732554786,22.2040455828641,24462,6,2,9,6,7,3.80827586206897,8.58310344827586,4.06241379310345,1.62655172413793,3.84034482758621,4.09,3.83310344827586,5.68275862068965,1.20168400189655,4.02827586206897,4.09448275862069,0.20321115447,0.67,0,12.2862076759338,12.40700340271,1.4173572063446,10,6,9,9,2,2,2,8,3,4,4,6,8,7,5,8
"E01011396","West Yorkshire","Leeds 074A",32122,2174,26320,24312,32.8063782978739,1.21425174123673,22.4109953530198,19.6846676769169,19.0290732672618,17390,5,8,1,7,6,0.38625,10.71875,0.363125,0.328541666666667,0.397291666666667,0.346875,0.314166666666667,0.499375,2.91020833333333,4.209375,6.53979166666667,0.1412115637,0.38,1,12.2009143401413,12.5006800020692,1.33355973579999,1,7,1,1,10,9,10,1,7,4,3,7,4,7,5,8
"E01011397","West Yorkshire","Leeds 077A",12336,26301,33143,24161,7.93559318233198,22.3836235449087,35.2438106420554,19.4921428127125,21.2637925455021,22501,6,3,7,8,6,1.43666666666667,12.3214814814815,1.52740740740741,1.07481481481481,1.53888888888889,1.47555555555556,1.19814814814815,1.63703703703704,4.12888888888889,4.64481481481481,8.14333333333333,0.13953316214,0.52,1,11.7941373733175,12.676612993909,1.35629375162241,7,7,7,7,4,5,5,4,9,4,2,7,6,6,5,8
"E01011398","West Yorkshire","Leeds 077B",9801,31054,37578,24264,6.06625399037206,30.5061487780114,50.5336247650763,19.6232928237228,26.6823300892956,31975,8,3,8,10,6,1.77791666666667,13.31,1.84375,1.3975,1.845,1.78458333333333,1.49583333333333,2.11166666666667,5.00166666666667,5.20875,9.13125,0.09495228401,0.73,1,11.8797875371334,12.8683547949396,1.33575339281982,8,7,8,8,4,4,4,5,9,3,2,8,8,6,6,8
"E01011399","West Yorkshire","Leeds 074B",20927,12620,26492,24543,15.7140255914686,8.15480540774624,22.6602757670414,19.9823466783336,16.6278633611475,11766,3,6,4,7,6,0.778333333333333,9.94875,0.619166666666667,0.900416666666667,0.889166666666667,0.8475,0.765833333333333,0.8925,2.14375,4.1375,5.7725,0.06737000899,0.36,1,12.2296135360906,12.3017435061204,1.35548131199348,4,6,6,3,7,7,7,2,6,4,3,9,4,7,5,8
"E01011400","West Yorkshire","Leeds 074C",21800,12702,28441,24029,16.6743161544505,8.21848974990648,25.6915984729833,19.3251530376618,17.4773893537505,13740,4,6,4,7,6,0.77,11.4318181818182,0.837954545454546,0.602954545454545,0.850454545454545,0.795909090909091,0.592045454545455,0.993863636363636,3.44227272727273,4.42090909090909,7.25318181818182,0.15747172129,0.41,1,11.9724727305148,12.5724670003263,1.33531686942245,4,7,3,4,7,7,8,2,8,4,2,7,5,6,5,8
"E01011401","West Yorkshire","Leeds 077C",10737,21783,33592,23813,6.73890829273514,16.6552283956104,36.4033077318793,19.0544855173393,19.712982484391,18980,5,3,6,9,6,1.6548,11.4108,1.7684,0.4456,1.8068,1.7684,1.7572,1.7684,3.638,3.516,7.232,0.1060992554,0.53,1,11.7194048974842,12.4894151431897,1.3562989204698,8,7,2,8,4,4,3,4,8,4,2,8,7,6,5,8
"E01011402","West Yorkshire","Leeds 087D",13253,27675,34490,25594,8.65105269541335,24.452150627923,38.9139235853778,21.3875916481966,23.3511796392277,26725,7,4,7,9,7,1.22698412698413,9.27333333333333,2.00285714285714,1.2047619047619,2.21873015873016,1.35063492063492,1.21412698412698,2.21968253968254,1.68444444444444,3.6252380952381,5.2047619047619,0.06520694422,0.91,1,12.4363223075867,12.2399834632874,1.3855788230896,6,6,7,8,3,5,5,5,4,4,3,9,9,7,5,8
"E01011403","West Yorkshire","Leeds 074D",20794,11587,25580,23937,15.5711835573757,7.36728524540617,21.3682973090061,19.2094790808455,15.8790612981584,10149,3,5,3,7,6,0.692058823529412,11.0764705882353,0.794705882352941,0.688235294117647,0.832058823529412,0.794705882352941,0.794705882352941,0.794705882352941,3.26911764705882,4.05235294117647,6.89852941176471,0.14945183919,0.34,1,11.8556574436196,12.4524119601902,1.35098074155498,3,7,4,4,7,7,7,2,8,4,2,7,3,6,5,8
"E01011404","West Yorkshire","Leeds 077D",8976,29219,36684,24493,5.48925388121649,27.0227911130346,46.5268919026456,19.9175864842377,24.7391308452836,29134,7,3,8,9,6,2.00464285714286,11.7814285714286,2.13071428571429,0.878928571428571,2.11535714285714,2.08035714285714,2.05571428571429,2.13071428571429,4.46071428571429,4.11071428571429,7.45142857142857,0.08572353905,0.64,1,11.5257921169473,12.7395771008458,1.38927613525691,8,7,6,8,3,4,3,5,9,4,2,8,8,6,6,8
"E01011405","West Yorkshire","Leeds 077E",10881,26748,35045,23634,6.8441621548595,23.0363739868403,40.6148092120288,18.832571013424,22.3319790917882,24751,6,3,7,9,6,1.64942857142857,11.3194285714286,1.84114285714286,0.861714285714286,1.87828571428571,1.84114285714286,1.626,1.84114285714286,3.61114285714286,3.40314285714286,7.14142857142857,0.11271720852,0.66,1,11.6603214081757,12.4059601985872,1.35841034632407,8,7,6,8,4,4,4,4,8,4,2,8,8,6,5,8
"E01011406","West Yorkshire","Leeds 057A",33367,8592,31288,26949,35.8149623669493,5.22554491792503,30.990820524054,23.3360411539401,23.8418422407171,27599,7,8,3,8,7,0.694,6.51085714285714,0.622571428571429,0.685142857142857,0.759714285714286,0.589142857142857,0.877428571428571,0.782857142857143,4.418,0.974857142857143,1.08542857142857,0.12074055717,0.39,1,12.792901439912,12.1647723964553,1.42294380463697,3,5,4,3,8,8,7,2,9,9,9,8,4,7,5,8
"E01011407","West Yorkshire","Leeds 057B",27485,18551,36655,25236,24.1547832957346,13.2869454337275,46.4079190554844,20.8992225978469,26.1872175956983,31329,8,7,5,9,7,1.09441176470588,6.59735294117647,0.880882352941176,1.09441176470588,1.51323529411765,0.680882352941176,1.07705882352941,1.55647058823529,5.17205882352941,0.995588235294118,1.84794117647059,0.09319579322,0.59,1,12.3902499321281,12.2095660327074,1.37577836398694,5,5,7,4,4,8,6,4,9,9,7,8,7,7,5,8
"E01011408","West Yorkshire","Leeds 057C",36076,8874,29838,28111,44.1529422377257,5.41891075735593,28.1398716604171,25.1494240726982,25.7152871820492,30658,8,9,3,8,7,0.597708333333333,6.09208333333333,0.800833333333333,0.589791666666667,0.967291666666667,0.490833333333333,0.404583333333333,1.03291666666667,3.35770833333333,0.624375,1.146875,0.22072908361,0.54,1,13.2413601146436,12.216398858588,1.43769771624524,2,4,3,4,7,9,9,2,8,10,9,6,7,8,5,8
"E01011409","West Yorkshire","Leeds 057D",39849,790,26352,26236,65.7254485107282,0.433862871585809,22.4571689994434,22.2902287248554,27.7266772766532,33295,8,10,1,7,7,0.387714285714286,5.95257142857143,0.201142857142857,0.387142857142857,0.430857142857143,0.271714285714286,0.412571428571429,0.430857142857143,4.08285714285714,0.470285714285714,0.691142857142857,0.11476257729,0.28,1,12.6645857093754,12.2030469326635,1.3947818565511,1,4,1,1,10,10,9,1,9,10,10,8,2,7,5,8
"E01011410","West Yorkshire","Leeds 057E",19412,27880,39570,24532,14.1371631394487,24.7773658313659,63.2225271806877,19.9680837824039,30.5262849834766,35997,9,5,7,10,6,1.69106382978723,7.68659574468085,1.28659574468085,1.69936170212766,2.03404255319149,1.37212765957447,1.37446808510638,2.06021276595745,5.57531914893617,1.34425531914894,2.57808510638298,0.09457151825,1.25,1,12.3283783594767,12.3061399459839,1.34600510199865,8,5,9,6,3,5,4,5,10,8,6,8,10,7,5,8
"E01011411","West Yorkshire","Leeds 073A",23127,19693,35639,28008,18.2153974903598,14.4215880586374,42.586354098167,24.9827840369299,25.0515309210235,29637,8,6,5,9,7,0.622884615384615,7.2725,2.38519230769231,0.599692307692308,2.87346153846154,0.658461538461538,0.620384615384615,2.94153846153846,2.01461538461538,2.01903846153846,3.01673076923077,0.0356213341,0.69,1,13.3552350997925,12.3498220443726,1.41112565994263,3,5,3,9,3,8,8,6,5,6,5,10,8,8,5,8
"E01011412","West Yorkshire","Leeds 057F",32842,11839,32511,26777,34.4980002683897,7.55692842071986,33.7048458008234,23.0793692711157,24.7097859402622,29087,7,8,3,8,7,0.686444444444444,6.54044444444444,0.809555555555556,0.686444444444444,1.35355555555556,0.848444444444444,0.366444444444444,1.38622222222222,3.312,0.728222222222222,1.64688888888889,0.09714391512,0.49,1,12.9761928668248,12.3189133959004,1.38339545123588,3,5,4,4,5,7,10,3,8,9,8,8,6,7,5,8
"E01011413","West Yorkshire","Leeds 069A",33172,14719,31225,28990,35.3169600332931,9.84319644728865,30.8593240124639,26.6228974662625,25.660594489827,30582,8,8,4,8,7,0.889736842105263,5.55052631578947,1.18763157894737,0.8,1.135,0.654736842105263,0.668684210526316,1.16684210526316,5.32,0.688157894736842,1.23210526315789,0.42440175175,0.595,1,13.4596912950126,12.1704112044684,1.4706881730177,4,4,5,6,6,8,8,3,9,9,9,4,7,8,5,9
"E01011414","West Yorkshire","Leeds 073B",31399,14071,34478,28373,31.2243499783779,9.30861161038561,38.8785018780183,25.5788274092799,26.2475727190154,31423,8,8,4,9,7,0.664285714285714,5.88485714285714,1.45314285714286,0.664285714285714,1.41057142857143,0.987428571428571,0.402285714285714,1.44685714285714,2.91514285714286,0.987428571428571,1.51542857142857,0.2025587262,0.99,1,13.3736093307433,12.2401180416545,1.43933302603767,3,4,4,7,5,6,9,3,7,9,8,6,9,8,5,8
"E01011415","West Yorkshire","Leeds 069B",36944,6557,6110,31018,47.6219691087647,3.8763627527659,3.59031753962776,30.4324821449498,21.380282886527,22741,6,9,2,2,8,2.09814814814815,4.49759259259259,0.475555555555556,0.440555555555556,0.437222222222222,0.436111111111111,0.522777777777778,0.475555555555556,5.60907407407407,2.80111111111111,0.461481481481481,1.58492839949,0.19,1,13.6843409538269,12.0959334373474,1.57319432497024,8,3,2,2,10,9,9,1,10,5,10,1,1,8,5,9
"E01011416","West Yorkshire","Leeds 069C",29851,17071,31820,28701,28.1639237881685,11.8951359795969,32.1322774451433,26.1279539574935,24.5798227926006,28887,7,8,5,8,7,1.15206896551724,5.36310344827586,1.12827586206897,1.00655172413793,1.12551724137931,1.1048275862069,0.594827586206897,1.12793103448276,5.25137931034483,1.54655172413793,1.18379310344828,0.46867825064,0.68,1,13.4526131213921,12.2249214726425,1.45237376566553,6,4,6,5,6,6,8,3,9,7,9,3,8,8,5,9
"E01011417","West Yorkshire","Leeds 069D",36694,7176,14550,29339,46.5680601335411,4.27844212210823,9.70257327240844,27.2351520358968,21.9460568909887,23934,6,9,2,4,8,1.86847826086957,4.71282608695652,0.493913043478261,0.488913043478261,0.493913043478261,0.539347826086957,0.385,0.493913043478261,6.45630434782609,2.52717391304348,0.539347826086957,1.50078920715,0.32,1,13.4862353642958,12.1296181074196,1.48980477314516,8,3,2,2,9,8,9,1,10,5,10,1,3,8,5,9
"E01011418","West Yorkshire","Leeds 073C",20333,22381,31907,27978,15.0828252593907,17.3363771767986,32.3244545008791,24.9344742780816,22.4195328037875,24949,6,5,6,8,7,0.877105263157895,6.62,2.25868421052632,0.79978947368421,2.31921052631579,1.31789473684211,0.932105263157895,2.37421052631579,2.83605263157895,1.73894736842105,2.44157894736842,0.05987409257,0.425,1,13.3526955138389,12.485693531824,1.40051532502801,4,5,5,8,3,5,6,6,7,7,6,9,5,8,5,8
"E01011419","West Yorkshire","Leeds 073D",16978,25900,31598,28400,11.8104274869756,21.8134051771405,31.649049645168,25.6235379913105,22.7241050751487,25544,7,5,7,8,7,1.04029411764706,6.85264705882353,2.46235294117647,1.01520588235294,2.53647058823529,1.55323529411765,1.27411764705882,2.60441176470588,3.38176470588235,1.85588235294118,2.67382352941176,0.19107465568,0.585,1,13.4245661167227,12.390249377262,1.4233323403167,5,5,7,9,3,5,5,6,8,7,6,6,7,8,5,8
"E01011420","West Yorkshire","Leeds 069E",21233,25016,29475,28918,16.0460777451601,20.6041719595768,27.4782221676906,26.4985899524999,22.6567654562318,25417,7,6,6,8,7,2.27964285714286,5.38035714285714,1.3625,1.36785714285714,1.36321428571429,1.40107142857143,1.25071428571429,1.42321428571429,7.02714285714286,2.97892857142857,1.45785714285714,1.36260950628,0.81,1,13.4265208244324,12.2091925938924,1.46741700172424,9,4,8,6,5,5,5,3,10,5,8,1,9,8,5,9
"E01011421","West Yorkshire","Leeds 040A",35836,1145,36208,29849,43.2793965464461,0.631523961093232,44.6479209579359,28.1602218232896,29.1797658221912,34834,9,9,1,9,8,0.38741935483871,3.46032258064516,0.521290322580645,0.261935483870968,0.421612903225806,0.302903225806452,0.500967741935484,0.540645161290323,2.19290322580645,1.4658064516129,2.08032258064516,0.05890948597,0.91,1,13.1244332650424,12.0068370725836,1.56242431268694,1,2,1,2,10,10,9,1,6,7,7,9,9,8,5,9
"E01011422","West Yorkshire","Leeds 048A",41524,730,11905,32337,92.677480768086,0.400622536131545,7.60685635444877,33.2986164489447,33.4958940269028,37994,10,10,1,3,8,0.3116,1.8104,0.4072,0.2704,0.2904,0.1424,0.4152,1.1452,1.2776,0.2816,0.2816,0.4456764262,0.44,1,13.8469152450562,11.9477643966675,1.65646350383759,1,1,1,1,10,10,9,3,3,10,10,3,5,8,5,10
"E01011423","West Yorkshire","Leeds 047A",31315,4347,31224,29940,31.0474071313073,2.4955922041265,30.8572428157002,28.3292673773289,23.1823773821157,26428,7,8,2,8,8,0.529230769230769,3.47692307692308,0.776538461538462,0.521153846153846,0.766923076923077,0.355,0.839615384615385,0.563076923076923,2.59615384615385,1.715,2.09653846153846,0.16478632942,0.66,1,13.1444209449809,12.0096701085568,1.5662296632351,2,2,3,4,8,9,7,1,7,7,7,7,8,8,5,9
"E01011424","West Yorkshire","Leeds 047B",25683,12956,28418,32111,21.5106284829078,8.4168824285121,25.6533934050175,32.7814750875672,22.0905948510012,24224,6,7,4,7,8,0.992,2.8325,1.265,0.983,1.2685,0.733,1.413,1.0015,2.5155,1.5835,1.5885,0.28838772754,0.69,1,13.6726105107685,12.0377781991561,1.64650466274859,5,2,6,6,5,7,4,2,7,7,8,5,8,8,5,10
"E01011425","West Yorkshire","Leeds 040B",31083,9305,32058,30424,30.5656634125896,5.71762225154809,32.6618633882175,29.2498593398526,24.5487520980519,28840,7,8,3,8,8,0.845454545454545,4.07636363636364,1.06636363636364,0.586969696969697,0.632424242424242,0.564242424242424,0.501212121212121,0.807878787878788,2.30636363636364,2.08090909090909,2.69666666666667,0.12965901217,0.71,1,13.2296261240372,11.999386229589,1.59011106326151,4,3,3,5,8,8,9,2,6,6,6,7,8,8,5,9
"E01011426","West Yorkshire","Leeds 048B",40540,1087,8766,31970,73.4327388556913,0.599113717914179,5.34466355202892,32.4646264757107,27.9602856503363,33608,9,10,1,3,8,0.406875,2.180625,0.5096875,0.2178125,0.219375,0.3865625,0.6896875,1.1034375,1.6746875,0.4128125,0.4128125,0.46308514943,0.3,1,13.6773677183607,11.993908133751,1.64198105004575,1,1,1,2,10,9,8,3,4,10,10,3,3,8,5,10
"E01011427","West Yorkshire","Leeds 047C",33613,6535,25144,31681,36.4589956888292,3.86220091759867,20.7753770106368,31.828529692882,23.2312758274866,26526,7,9,2,7,8,0.8344,1.7332,0.7816,0.6428,0.706,0.5916,1.0184,1.066,2.0648,0.8108,1.0804,0.35499241761,0.69,1,13.5706453615526,12.0450569174151,1.62951984051799,4,1,4,4,8,8,6,2,6,9,9,4,8,8,5,10
"E01011428","West Yorkshire","Leeds 048C",41530,332,9567,33640,92.8617683219513,0.181336255130346,5.90111989075618,36.5307931847876,33.8687544131564,38159,10,10,1,3,9,0.32030303030303,1.28060606060606,0.498787878787879,0.191212121212121,0.250909090909091,0.0963636363636364,0.612424242424242,0.882424242424242,1.5630303030303,0.323333333333333,0.325757575757576,0.44664120762,0.325,1,14.2702541309607,12.056586807443,1.7103787860285,1,1,1,2,10,10,8,2,4,10,10,3,3,8,5,10
"E01011429","West Yorkshire","Leeds 048D",40335,351,17313,33730,70.8652533672977,0.191757310349192,12.1170336061893,36.7717498829531,29.9864485416973,35553,9,10,1,5,9,0.236111111111111,1.46972222222222,0.559722222222222,0.243611111111111,0.397222222222222,0.216388888888889,0.615,0.750555555555556,1.83166666666667,0.475277777777778,0.397222222222222,0.35935721594,0.45,1,14.1962951404486,12.1510612474223,1.71494868953046,1,1,1,2,10,10,8,2,5,10,10,4,5,8,5,10
"E01011430","West Yorkshire","Leeds 053A",39073,849,16241,33008,59.3441320547416,0.466596114171538,11.1499449640329,34.9063168292952,26.4667474905603,31718,8,10,1,4,8,0.521333333333333,1.29666666666667,0.475333333333333,0.246,0.434666666666667,0.206666666666667,0.745333333333333,0.794,1.75066666666667,0.552,0.830666666666667,0.49776688159,0.51,1,13.9312086656419,12.1212273340621,1.68471759639619,2,1,1,2,10,10,7,2,5,10,10,3,6,8,5,10
"E01011431","West Yorkshire","Leeds 047D",30013,7872,20340,31793,28.4657792375942,4.73909508309654,15.0901636773786,32.0729613167649,20.0919998287086,19839,5,8,2,5,8,0.796388888888889,2.3825,0.965555555555556,0.811111111111111,0.921666666666667,0.52,1.1925,0.715277777777778,2.8125,1.20138888888889,1.59777777777778,0.36379523841,0.395,1,13.6260209377183,12.0809784288045,1.62893244687562,4,1,5,5,7,8,5,1,7,8,8,4,5,8,5,9
"E01011432","West Yorkshire","Leeds 053B",40970,99,18793,33735,79.9795996536698,0.0539237210834581,13.5227566505786,36.7852106708346,32.5853726740416,37479,9,10,1,5,9,0.358,0.9975,0.2795,0.234,0.231,0.1665,0.787,0.4265,2.04,0.254,0.896,0.37953992493,0.465,1,14.1512899643361,12.1910590083524,1.71656666220119,1,1,1,1,10,10,7,1,5,10,9,4,6,8,5,10
"E01011433","West Yorkshire","Leeds 053C",41085,17,17074,33576,82.0999244427898,0.00925064276991622,11.89787371266,36.3609691282083,32.592004481607,37483,9,10,1,5,9,0.276153846153846,0.817692307692308,0.253333333333333,0.200769230769231,0.228205128205128,0.194102564102564,0.701282051282051,0.302051282051282,2.30435897435897,0.216923076923077,0.819230769230769,0.40805600362,0.395,1,14.1095718474622,12.1821763182384,1.70896615053784,1,1,1,1,10,10,8,1,6,10,10,4,5,8,5,10
"E01011434","West Yorkshire","Leeds 053D",40110,44,6096,34830,68.3424352792364,0.0239504916325731,3.58141583161316,39.9409023080314,27.9721759776284,33620,9,10,1,2,9,0.1972,0.7328,0.3204,0.2716,0.4008,0.19,0.8676,0.49,2.1112,0.2712,0.8436,0.35606695845,0.18,1,14.6610078811646,12.1570329666138,1.76014411449432,1,1,1,1,10,10,7,1,6,10,10,4,1,9,5,10
"E01011435","West Yorkshire","Leeds 044A",40926,3129,13293,31458,79.2173862939238,1.76860966382096,8.68277373874515,31.3494501530324,30.2545549623806,35772,9,10,1,4,8,0.447777777777778,3.76518518518519,0.382962962962963,0.385925925925926,0.347407407407407,0.21962962962963,0.18037037037037,1.4862962962963,2.12962962962963,1.08518518518519,0.365185185185185,0.35347613775,0.31,1,13.6401880602441,11.6731353331062,1.63673479796408,1,2,1,1,10,10,10,4,6,8,10,4,3,8,5,10
"E01011440","West Yorkshire","Leeds 044D",41050,1425,17133,29774,81.4336711859181,0.788632866993398,11.9517821279552,28.0218265235013,30.548978176092,36018,9,10,1,5,8,0.36,3.59416666666667,0.280625,0.318958333333333,0.364375,0.170833333333333,0.193958333333333,1.51729166666667,2.35645833333333,0.987916666666667,0.380416666666667,0.33783386135,0.36,1,13.4034904969243,11.6119570446961,1.56369680207482,1,2,1,1,10,10,10,4,6,9,10,4,4,8,5,9
"E01011441","West Yorkshire","Leeds 044E",37398,6057,14963,31364,49.6688312169324,3.55663636762654,10.0477552591194,31.1504582919693,23.6059202839119,27198,7,9,2,4,8,0.783103448275862,3.46034482758621,0.536206896551724,0.403448275862069,1.00655172413793,0.405172413793103,0.375862068965517,1.57862068965517,2.0148275862069,0.437586206896552,1.08793103448276,0.31220802224,0.34,1,13.7462659892909,11.7052595956074,1.6182595268509,4,2,2,2,6,9,10,4,5,10,9,5,3,8,5,9
"E01011442","West Yorkshire","Leeds 110A",37615,5273,26124,31110,50.7154892101235,3.06408574000251,22.1301866645695,30.6212123671401,26.6327434954589,31915,8,10,2,7,8,0.443333333333333,3.01125,0.565833333333333,0.518333333333333,0.952083333333333,0.209166666666667,0.545416666666667,1.91416666666667,2.19041666666667,0.634166666666667,0.984166666666667,0.40935693744,0.77,1,13.6942240312126,11.6911007277047,1.6098636586634,1,2,3,2,7,10,9,5,6,10,9,4,9,8,5,9
"E01011443","West Yorkshire","Leeds 110B",38836,4588,14487,34210,57.7022269810607,2.64220058963087,9.65037082978282,38.1013062489484,27.0240261623557,32435,8,10,2,4,9,0.5004,2.4028,0.3608,0.744,0.6936,0.2632,0.2188,1.7016,2.1024,0.5952,1.3976,0.33242589644,0.33,1,14.2350075971036,11.8252892292558,1.76699698307444,2,1,5,1,8,10,10,4,6,10,8,4,3,8,5,10
"E01011444","West Yorkshire","Leeds 110C",39278,3501,7201,36417,60.8654905264641,1.9882164889391,4.2948298028758,45.4540962195493,28.1506582594571,33830,9,10,1,2,9,0.552857142857143,2.5552380952381,0.352857142857143,0.441904761904762,0.896190476190476,0.242857142857143,0.245714285714286,1.82571428571429,1.70238095238095,0.284761904761905,1.77,0.35975679454,0.23,1,15.040883564254,11.9600730429829,1.89264561190905,2,1,2,1,7,10,10,4,5,10,7,4,1,9,5,10
"E01011445","West Yorkshire","Leeds 054A",39985,270,12698,35639,67.051895084165,0.147363511650801,8.21537910217471,42.586354098167,29.5002479490394,35112,9,10,1,4,9,0.386,3.2065,0.164,0.164,1.212,0.09,0.3315,1.6085,1.3685,0.356,1.5215,0.45191325233,0.45,1,14.6989970940525,11.8886976515844,1.84423369516008,1,2,1,1,5,10,10,4,4,10,8,3,5,9,5,10
"E01011446","West Yorkshire","Leeds 054B",39014,2833,15887,32567,58.92429988787,1.595354516912,10.8393171827554,33.8371273601802,26.2990247369294,31493,8,10,1,4,8,0.56375,3.131875,0.5,0.250625,1.145625,0.205,0.478125,1.536875,1.629375,0.250625,1.230625,0.43617242283,0.485,1,14.0598421096802,11.7905731201172,1.66884839534759,2,2,1,2,6,10,9,4,4,10,9,4,6,8,5,10
